label,text,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,word_length
Ham,"সব ঠিক হয়ে যাবে, চিন্তা কোরো না।",0,0,0,0,0,0,0,0,0,0,0,0,3.57,27
Spam,"প্রিয় গ্রাহক, আপনার কার্ডের নতুন পিন কোড জেনারেট করতে নিচের লিঙ্কে যান এবং পূর্ববর্তী সকল ইনফরমেশন প্রদান করুন, অবশ্যই সঠিক পিন কোডটি শেয়ার করবেন। লিঙ্ক: www.pinupdate.com",0,1,0,1,0,0,0,0,0,1,0,0,5.42,147
Spam,৭৯পয়সা প্রতি মিনিট ১৫দিন মেয়াদের কল রেট অফারটি নিতে ১১৯ টাকা রিচার্জ  করুন।,0,0,0,0,0,1,0,0,1,0,0,0,4.69,62
Spam,নতুন কাস্টমারদের জন্য বিশেষ ডিসকাউন্ট। আজই রেজিস্টার করুন।,0,0,0,0,0,0,0,0,0,0,0,0,6.12,51
Spam,আপনার ফোন নম্বরটি যাচাই করা দরকার। এখানে ক্লিক করুন: [phonenumberverify.com/VerifyBD],0,1,0,0,1,0,0,0,0,0,0,0,7.0,76
Ham,আমি যেন কিছু বলতে পারি না।,0,0,0,0,0,0,0,0,0,0,0,0,3.33,21
Spam,"৪০৳ চিল ক্যাশব্যাকে ৩৫জিবি+৫০০মি.@৪৫৯৳ ৩০দিন, নাও: cutt.ly/0wO6Jggn",0,1,0,0,1,0,0,0,0,0,0,0,7.71,61
Ham,"তুমি পারবে, আমি জানি।",0,0,0,0,0,0,0,0,0,0,0,0,4.0,18
Spam,মোবাইল দিয়ে টাকা ইনকাম করুন! নতুন উপায় 2023 সালের জন্য। বিস্তারিত জানতে যোগ দিন: https://t.me/Poolsclub,0,1,0,1,0,1,0,0,1,0,1,1,5.53,91
Spam,আপনার ডাচ বাংলা ব্যাঙ্ক অ্যাকাউন্টে বিলিং সমস্যা হয়েছে। সমস্যা সমাধানের জন্য এখানে ক্লিক করুন:cutt.ly/U6zMFTY,0,1,0,0,1,0,0,0,0,1,0,0,6.64,97
Ham,"সব কিছু ঠিক হয়ে যাবে, ধৈর্য ধরো।",0,0,0,0,0,0,0,0,0,0,0,0,3.57,27
Spam,নগদ অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801812122234,1,1,0,0,0,0,1,0,0,0,0,0,6.25,53
Spam,"৪৫৳ ক্যাশব্যাক! ৩১জিবি+৫০০মি.@৪৫৪৳ ৩০দিন, নিয়ে নাও: cutt.ly/qwWTAUku",0,1,0,0,1,0,0,0,0,0,0,0,7.86,63
Spam,"হ্যালো, আমার নাম ALIYE। আপনাকে বিরক্ত করার জন্য দুঃখিত। আমি Amazon.com এর মানবসম্পদ বিভাগ। আমি কি আপনার কয়েক মিনিট সময় নিতে পারি?
দুপুর আড়াইটা
আমাদের কোম্পানী আপনাকে একটি খণ্ডকালীন চাকরি প্রদান করতে পেরে খুশি যা আপনি আপনার অবসর সময়ে করতে পারেন, তাই আমাদের প্রচুর সংখ্যক সমবায় কর্মী নিয়োগ করতে হবে (কোনও ফি এবং বিনিয়োগ নেই)। এই কাজটি সহজ এবং নমনীয় এবং আপনার বর্তমান চাকরিতে হস্তক্ষেপ করবে না। পরে আপনি দিনে মাত্র 5-10 মিনিটে সহজেই 300-1200TK উপার্জন করতে পারবেন। আপনি কি এই চাকরিতে আগ্রহী?",1,1,1,0,1,0,0,0,0,1,0,0,4.81,416
Spam,আপনার বিনামূল্যে পুরস্কার দাবি করতে এই লিঙ্কটি অনুসরণ করুন: http://bit.ly/sdfsdf678,0,1,0,1,0,0,0,0,0,0,1,0,6.8,74
Spam,৩০জিবি (বোনাস সহ) ৩০০টাকা ৩০দিন। ডায়াল *১২১*৫২৫৪# বা mygp.li/mo,0,1,0,0,1,1,0,0,1,0,0,1,5.22,55
Spam,শুধু আজকে ৳১০০ ক্যাশব্যাক! ৫০জিবি @৳৩৯৮ ৩০দিন: cutt.ly/hwltB5hC,0,1,0,0,1,0,0,0,1,0,0,0,6.38,56
Ham,তুমি আমাকে কি বলতে চাও?,0,0,0,0,0,0,0,0,0,0,0,0,3.6,19
Ham,প্রাণ চলার জন্য আমার প্রিয় জায়গা বার্বিকিউট।,0,0,0,0,0,0,0,0,0,0,0,0,5.29,38
Spam,আপনার ফেসবুক অ্যাকাউন্টটি আপডেট করুন। এখানে ক্লিক করুন: [facebookupdate.com/UpdateBD],0,1,0,0,1,0,0,0,0,1,0,0,7.89,77
Spam,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: +8801819900112",1,1,0,0,0,1,1,0,0,0,0,0,5.22,50
Spam,“দ্বাদশ জাতীয় সংসদ নির্বাচনে অংশগ্রহণে ইচ্ছুক প্রার্থীগণ প্রচলিত পদ্ধতির পাশাপাশি অনলাইনেও মনোনয়নপত্র দাখিল করতে পারবেন। অনলাইনে মনোনয়ন দাখিল করতে কমিশনের ওয়েবসাইট www.ecs.gov.bd-এ প্রবেশ করুন”-ইসি,0,1,0,1,0,0,0,0,0,1,0,0,6.92,174
Spam,"আড়ং দিচ্ছে ঈদ উপলক্ষে বিশাল অফার ক্লিক করুন 
https://jycmyfyxx.toeverge.top/7e3ackVlQwlzSkV6BEIDeH9QD39bByUBDk9vJ289FAZZUFJNZBYCASsVPDQ4UiQAAy1cIzJSGkRyNSF_ClxRVnIhWwsR&p=rqrrms&_mi1711019676868",1,1,1,1,0,0,1,0,0,0,1,0,19.56,186
Spam,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. নাম্বারের ভিত্তিতে নির্বাচন করা হবে. B.SC pass Marksheet and certificate send WhatsApp 7602236317,1,0,1,0,1,0,1,0,0,0,0,1,6.0,142
Spam,"৪৫৳ ক্যাশব্যাক! ৩১জিবি+৫০০মি.@৪৫৪৳ ৩০দিন, নিয়ে নাও: cutt.ly/qwWTAUku",0,1,0,0,1,0,0,0,0,0,0,0,7.86,63
Spam,সব কসমেটিক্সে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।,0,1,0,0,0,0,0,0,0,0,0,0,4.88,42
Ham,০১৯২৭২৮৩৭৯২ এই নাম্বারে রকেটে টাকা পাঠান।,1,0,0,0,0,1,1,0,0,0,0,0,5.83,36
Spam,"bKash অ্যাকাউন্টে ৫,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে কল করুন: +8801810900912",1,1,0,0,1,1,1,0,1,0,0,0,6.0,70
Spam,বোনাস সহ ২জিবি-৪৫টাকা-৩দিন। ডায়াল *১২১*৫৫৩৪# বা mygp.li/my,0,1,0,0,1,1,0,0,1,0,0,1,6.29,52
Ham,বারোমাসের বন্ধুদের সঙ্গে আড্ডা দিতে যাচ্ছি।,0,0,0,0,0,0,0,0,0,0,0,0,6.17,38
Spam,"১৫০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@ ৳৭৪৯, ৩০দিন: cutt.ly/NwYKElsc",0,1,0,0,1,0,0,0,0,0,0,0,7.25,64
Spam,"এড ফি লাগবে না। 🎁🎁
প্রতিদিন  $ 1 থেকে  $2 ডলার  ইনকাম করতে পারবেন এছাড়াও আরো ইনকাম আছে যদি কেউ করতে চান ইনবক্সে মেসেজ দেন।",0,1,0,0,0,1,0,1,0,1,0,0,3.87,96
Spam,বিশেষ অফার: সব বাচ্চাদের পোশাকে ২০% ডিসকাউন্ট।,0,1,0,0,0,0,0,0,0,0,0,0,5.29,40
Spam,"শুধুমাত্র মাইজিপিতে নতুন সিমের অফার এখন ২জিবি ইন্টারনেট মাত্র ১৭ টাকায়,মেয়াদ ৭দিন(মাসে সর্বোচ্চ একবার)।ভিজিট করুন https://mygp.li/ga",0,1,0,1,0,1,0,0,1,0,1,0,6.75,117
Spam,"আকর্ষণীয় চাকরি এবং পড়াশোনা, মাসিক বেতন 2 লাখ+ এবং পিআর সুযোগ @ দক্ষিণ কোরিয়া।
বিনামূল্যে শিক্ষাদান এবং বাসস্থান.
01720557103
01720557120
01321200716
01550402100",1,1,0,0,0,0,1,0,0,1,0,0,6.52,147
Spam,"১০০৳ ক্যাশব্যাক! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/2wQlYv6U",0,1,0,0,1,0,0,0,0,0,0,0,8.0,64
Ham,শুভ নববর্ষ!,0,1,0,0,0,0,0,0,0,0,0,0,4.5,10
Ham,"কি খবর, হ্যালো?",0,0,0,0,0,0,0,0,0,0,0,0,3.67,13
Ham,আমি আমার পরিবারের সঙ্গে আমি সময় কাটাতে চাই।,0,0,0,0,0,0,0,0,0,1,0,0,4.5,37
Spam,মাত্র ৯৭৳ ৩০দিন বিশ্বকাপ ক্রিকেট + ১জিবি ডাটা নিতে: cutt.ly/YwmtpRRj,0,1,0,0,1,0,0,0,0,0,0,0,6.11,59
Ham,কেমন আছো তুমি? আমি ঠিক আছি। তুমি কি নতুন করে?,0,0,0,0,0,0,0,0,0,1,0,0,3.3,36
Spam,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।,0,1,0,0,0,0,0,0,0,0,0,0,4.33,42
Spam,"৳৫০ ক্যাশব্যাকে প্রো-লেভেল ডাটা ডিল ৫০জিবি@৳৪৪৮,৩০দিন cutt.ly/nwMwL8Y1",0,1,0,0,1,0,0,0,0,0,0,0,8.43,64
Spam,বোনাস সহ ১জিবি-৩০টাকা-৩দিন। ডায়াল *১২১*৫২১৫# বা https://mygp.li/mo,0,1,0,1,0,1,0,0,1,0,1,1,7.0,60
Ham,তুমি কি সমুদ্রে যাচ্ছো?,0,0,0,0,0,0,0,0,0,0,0,0,4.75,20
Spam,আমাদের প্রোডাক্টে ডিসকাউন্ট চলছে। বিস্তারিত জানাতে এই নাম্বারে যোগাযোগ করুন: ০১৭৮৯৬৫৪৩২১।,1,1,0,0,0,0,1,0,0,0,0,0,6.91,79
Spam,অনলাইন শপিংয়ে ২০% পর্যন্ত ডিসকাউন্ট! কোড ব্যবহার করে সুবিধা নিন।,0,1,0,0,0,0,0,0,0,0,0,0,5.2,55
Spam,"৩০৳ ক্যাশব্যাক! ৩১জিবি+৪৫০মি.@৪৬৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/hwTmxGd8",0,1,0,0,1,0,0,0,0,0,0,0,7.86,63
Ham,০১৬৭২৫৭৩৮৪৮ নাম্বারে কল করুন।,1,0,0,0,0,0,1,0,0,0,0,0,6.25,26
Spam,"৩০৳ ক্যাশব্যাক! ৩১জিবি+৪৫০মি.@৪৬৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/hwTmxGd8",0,1,0,0,1,0,0,0,0,0,0,0,7.86,63
Spam,বোনাস সহ ২জিবি-৩৫টাকা-৭দিন। ডায়াল *১২১*৫০৩৭# বা mygp.li/mo,0,1,0,0,1,1,0,0,1,0,0,1,6.29,52
Spam,অ্যাপল আইফোন ১৩ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: +8801814567890,1,1,0,0,0,0,1,0,0,0,0,0,5.8,61
Ham,তোমার পরিশ্রম সার্থক হবে।,0,0,0,0,0,0,0,0,0,0,0,0,5.25,22
Spam,অ্যাপল আইফোন ১৫ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: +8801811011123,1,1,0,0,0,0,1,0,0,0,0,0,5.8,61
Spam,আপনার ক্রেডিট কার্ডের লিমিট বাড়াতে এখানে ক্লিক করুন: http://bit.ly/CardLimit,0,1,0,1,0,0,0,0,0,0,1,0,7.0,69
Ham,"তুমি যা করতে চাইবে, তা পারবে।",0,0,0,0,0,0,0,0,0,0,0,0,3.67,24
Ham,"এটা রাকিবের নাম্বার, ০১৭৬৩৮৩৯৮৫৪ কল দিস।",1,0,0,0,0,0,1,0,0,0,0,0,5.5,35
Ham,কি খবর?,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6
Ham,আমি স্বাস্থ্য মনে হয় এবং আমার শরীর ভালো মনে হয়।,0,0,0,0,0,0,0,0,0,1,0,0,3.9,40
Spam,ফ্ল্যাট ১৫% ডিসকাউন্ট সব শপিংয়ে। কোড: DISCOUNT15.,0,1,1,0,1,0,0,0,0,0,0,0,5.71,44
Ham,"হ্যালো, আপনি কি করছেন?",0,0,0,0,0,0,0,0,0,0,0,0,4.25,19
Ham,শুভ পয়লা বৈশাখ!,0,1,0,0,0,0,0,0,0,0,0,0,4.33,14
Spam,সিস্টেমের মান উন্নয়নের জন্য ১১মে রাত ১১:৫৯ থেকে ১২মে সকাল ৮টা পর্যন্ত ফ্লেক্সিলোডের মাধ্যমে মোবাইল রিচার্জ বন্ধ থাকবে। তবে এই সময় মাইজিপি অ্যাপ বা স্ক্রাচ কার্ড দিয়ে রিচার্জ করা যাবে।,0,1,0,0,0,0,0,0,1,1,0,0,5.03,154
Spam,"আপনার প্যাকেজ হোল্ডে আছে, এখানে আপনার প্যাকেজ শিপিং সম্পূর্ণ করার জন্য আপনাকে আরও তথ্য প্রদান করতে হবে:https://ow.ly/ xjfF50QsUP4",0,1,0,1,1,0,0,0,0,1,1,0,5.83,112
Ham,আপনার দিন কেমন কাটছে?,0,0,0,0,0,0,0,0,0,0,0,0,4.25,18
Ham,আমার কাছে কোনো নতুন খবর আছে?,0,0,0,0,0,0,0,0,0,0,0,0,3.67,23
Ham,কি খাবে? আজ মাংসের রান্না হচ্ছে। তুমি?,0,0,0,0,0,0,0,0,0,0,0,0,4.14,32
Spam,প্রিয় গ্রাহক আপনার নাম্বারের ১০ জিবি ইন্টারনেট এবং ১০০ মিনিট ফ্রি পেতে নিচের লিংকে ক্লিক করুন,0,0,0,0,0,0,0,0,1,0,0,0,4.94,79
Spam,আপনার ক্রেডিট কার্ডের লিমিট বাড়াতে এখানে ক্লিক করুন: http://bit.ly/CardLimit,0,1,0,1,0,0,0,0,0,0,1,0,7.0,69
