label,message,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,word_length
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 817.309.1806x988 এ ফোন করুন।,0,0,1,0,1,0,0,0,0,0,0,0,4.64,55
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://www.morales-schmidt.info/,0,1,0,1,0,0,0,0,0,0,1,0,7.89,81
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://wise.com/,0,1,0,1,0,0,0,0,0,0,1,0,6.33,65
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 138.694.8128x363 এ কল করুন পুরস্কার নিতে।,0,1,0,0,1,0,0,0,0,0,0,0,5.0,65
spam,এই লিঙ্কে ক্লিক করুন http://lee.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,5.38,49
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই +1-710-006-0157x1646 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.82,59
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://smith.net/",0,1,0,1,0,1,0,0,1,0,1,0,5.08,69
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই +1-760-937-1724x650 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.08,68
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://www.nelson-rodriguez.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,7.55,92
spam,এই লিঙ্কে ক্লিক করুন http://www.rose.com/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,5.88,54
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন http://bailey-riley.info/,0,1,0,1,0,0,0,0,0,0,1,0,7.11,73
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 001-734-508-7892 এ যোগাযোগ করুন।,1,1,0,0,0,1,0,0,0,0,0,1,5.85,81
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://www.hodge.org/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.14,57
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,বিনামূল্যে রিচার্জ পেতে এখনই https://lee.info/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,6.71,53
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 295-207-0187 এ যোগাযোগ করুন।,1,1,0,0,0,1,0,0,0,0,0,1,5.62,77
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 718.662.9141x9939 এ কল করুন পুরস্কার নিতে।,0,1,0,0,1,0,0,0,0,0,0,0,5.08,66
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://www.winters-king.info/",0,1,0,1,0,1,0,0,1,0,1,0,5.92,81
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://www.powers.com/ ডায়াল করুন।,0,1,0,1,0,1,0,0,0,0,1,0,7.29,58
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 715.428.9282 এ কল করুন পুরস্কার নিতে।,0,1,0,0,0,0,0,0,0,0,0,1,4.67,61
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই +1-244-465-4004x34331 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.91,60
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 8573824035 এ কল করুন পুরস্কার নিতে।,1,1,0,0,0,0,1,0,0,0,0,0,4.67,59
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://robinson-browning.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,7.27,88
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 001-323-325-8070 এ যোগাযোগ করুন।,1,1,0,0,0,1,0,0,0,0,0,1,5.85,81
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন http://www.rivera.com/,0,1,0,1,0,0,0,0,0,0,1,0,6.78,70
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,আজ সন্ধ্যায় আমাদের দেখা হবে তো?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 9437587532 এ ফোন করুন।,1,0,1,0,1,0,1,0,0,0,0,0,4.27,49
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://berger.com/",0,1,0,1,0,1,0,0,1,0,1,0,5.17,70
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://www.jones.biz/,0,1,0,1,0,0,0,0,0,0,1,0,6.78,70
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://www.nichols-hull.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,7.18,88
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 958.694.0386 এ ফোন করুন।,0,0,1,0,1,0,0,0,0,0,0,1,4.27,51
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,রাতে খাওয়ার জন্য কি রান্না হবে?,0,0,0,0,0,0,0,0,0,0,0,0,4.33,27
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই https://wood.org/",0,1,0,1,0,1,0,0,1,0,1,0,5.08,69
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন https://www.simmons.com/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.82,83
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই (089)376-1313x124 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.64,56
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 001-471-934-8796x3731 এ কল করুন পুরস্কার নিতে।,1,1,0,0,1,0,0,0,0,0,0,0,5.33,70
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 192-334-8785x761 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.64,55
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই +1-266-082-6938x5186 এ ফোন করুন।,1,1,1,0,1,0,0,0,0,0,0,0,4.82,59
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই http://williams-burns.info/",0,1,0,1,0,1,0,0,1,0,1,0,5.83,79
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
ham,"কালকে পরীক্ষা, ভালো করে পড়িস।",0,0,0,0,0,0,0,0,0,0,0,0,4.8,26
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। +1-961-646-3871 এ যোগাযোগ করুন।,1,1,0,0,0,1,0,0,0,0,0,1,5.69,80
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
spam,এই লিঙ্কে ক্লিক করুন https://garcia.biz/ এবং পুরস্কার জিতুন।,0,1,0,1,0,0,0,0,0,0,1,0,5.88,53
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,মা বলেছে বাজার থেকে সবজি আনতে।,0,0,0,0,0,0,0,0,0,0,0,0,4.0,25
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 173-517-1121 এ কল করুন পুরস্কার নিতে।,1,1,0,0,0,0,0,0,0,0,0,1,4.67,61
spam,"নতুন চাকরির সুযোগ! বেতন ৩০,০০০ টাকা থেকে শুরু। আবেদন করুন এখনই https://carter.com/",0,1,0,1,0,1,0,0,1,0,1,0,5.25,71
spam,আপনার নাম লটারি ড্র-তে উঠেছে! এখনই 8722861205 এ কল করুন পুরস্কার নিতে।,1,1,0,0,0,0,1,0,0,0,0,0,4.67,59
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,তুই কি আমার খাতা নিয়ে গেছিস?,0,0,0,0,0,0,0,0,0,0,0,0,3.83,24
spam,১০০% ডিসকাউন্ট! অফারটি শুধুমাত্র আজকের জন্য। ভিজিট করুন https://www.roberts-adams.com/,0,1,0,1,0,0,0,0,0,0,1,0,7.56,78
spam,বিনামূল্যে রিচার্জ পেতে এখনই http://www.grant.com/ ডায়াল করুন।,0,1,0,1,0,0,0,0,0,0,1,0,7.14,57
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,আপনার ATM কার্ড ব্লক হয়ে গেছে। এখনই 497.199.8892x589 এ ফোন করুন।,0,0,1,0,1,0,0,0,0,0,0,0,4.64,55
ham,নানুর বাসায় কখন যাবি?,0,0,0,0,0,0,0,0,0,0,0,0,4.5,19
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
ham,আজকে অনেক মজা করলাম!,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,তুই কোথায় আছিস এখন?,0,0,0,0,0,0,0,0,0,0,0,0,4.0,17
ham,বন্ধুরা মিলে আজকে সিনেমা দেখতে যাব।,0,0,0,0,0,0,0,0,0,0,0,0,4.83,30
spam,আপনার নম্বরটি নির্বাচিত হয়েছে ৫ লক্ষ টাকার পুরস্কারের জন্য। 001-229-051-2599x152 এ যোগাযোগ করুন।,1,1,0,0,1,1,0,0,0,0,0,0,6.15,85
ham,আজ অফিসে অনেক কাজ ছিল।,0,0,0,0,0,0,0,0,0,0,0,0,3.4,18
spam,আপনার একাউন্টে সন্দেহজনক কার্যক্রম ধরা পড়েছে। লগইন করুন http://www.nelson.net/ যাচাই করতে।,0,1,0,1,0,0,0,0,0,0,1,0,6.64,81
