type,text,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,has_landline_number,word_length
spam,অতুলনীয় সেৱাৰ সৈতে ভাৰতৰ একমাত্ৰ প্ৰকৃত 5G নেটৱৰ্কৰ অভিজ্ঞতা লাভ কৰক। প্ৰতিমাহে মাত্ৰ Rs. 349 ৰ পৰা আৰম্ভ কৰি সীমাহীন 5G ডাটা উপভোগ কৰক। প্লাছ প্ৰতিমাহে ২০% পৰ্যন্ত ৰাহি কৰক অন্য অপাৰেটৰ পৰা !,0,1,0,0,1,1,0,0,0,1,0,0,4.7,0,160
spam,Jio 'ৰ সৈতে সংযুক্ত হৈ থাকক আৰু Jio'ৰ বিশ্বমানৰ সেৱা উপভোগ কৰি থাকক যিটো আজিও আটাইতকৈ সুলভ হৈ আছে।,0,1,0,0,1,0,0,0,0,1,0,0,4.05,0,80
spam,"আপোনাৰ ভাষাত গুৰুত্বপূৰ্ণ আপডেট আৰু তথ্য লাভ কৰক! www.jio.com/r/PzZZzpjVC  ক্লিক কৰি আপোনাৰ পছন্দৰ ভাষা আপডেইট কৰক
টিম Jio",0,1,0,1,1,0,0,0,0,1,0,0,5.5,0,105
spam,Jio ৰ পৰা গুৰুত্বপূৰ্ণ আপডেট আৰু তথ্য বাদ নিদিব! https://www.jio.com/dl/ps_change_email ক্লিক কৰি আপোনাৰ ইমেইল আইডি আপডেইট কৰক।,0,1,0,1,1,0,0,0,0,0,1,0,6.0,0,111
spam,আপোনাৰ জিঅ' নম্বৰ 8638118161-ৰ প্লেনৰ বৈধতা সমাপ্ত হোৱাৰ বাবে পৰিসেৱা সমূহ বন্ধ  হৈছে । অনুগ্ৰহ কৰি শীঘ্ৰেই ৰিচাৰ্জ কৰক । ৰিচাৰ্জ কৰিবলৈ www.jio.com/r/PrtYKzy3S ক্লিক্ কৰক অথবা জিঅ' ৰিটেইলাৰ-ৰ সৈতে যোগাযোগ কৰক । অন্যান্য প্লেন সমূহৰ বাবে 1991 ক'ল কৰক ।,1,1,0,1,1,0,1,0,0,1,0,1,5.53,0,213
spam,"আপোনাৰ জিঅ' নম্বৰৰ প্লেনৰ বৈধতা আজি সমাপ্ত হ'ব,শীঘ্ৰেই ৰিচাৰ্জ কৰক ।",0,1,0,0,0,0,0,0,0,0,0,0,5.4,0,58
spam,আপোনাৰ Jio নম্বৰ 8638118161 ৰ প্লেনৰ বৈধতা 19-06-2024 তাৰিখে সমাপ্ত হ'ব । পৰিসেৱা সমূহ বন্ধ নহ'বৰ বাবে অনুগ্ৰহ কৰি শীঘ্ৰেই ৰিচাৰ্জ কৰক । ৰিচাৰ্জ কৰিবলৈ www.jio.com/r/PlFKvwqKt ক্লিক্ কৰক । অন্যান্য প্লেন সমূহৰ বাবে 1991 ক'ল কৰক ।,1,1,0,1,1,0,1,0,1,1,0,1,5.45,1,193
spam,JioAutoPay বাছনি কৰক আৰু কেতিয়াও ৰিচাৰ্জৰ তাৰিখ মিছ নকৰিব। যিকোনো সময়তে ৰিচাৰ্জ প্লেন আৰু পেমেণ্ট মোড সলনি কৰক। একাধিক নম্বৰ আৰু নিৰ্ধাৰিত তাৰিখ মেনেজ কৰক। -  https://www.jio.com/selfcare/autopay/,0,1,0,1,1,0,0,0,0,1,1,0,6.12,0,171
spam,"মাইজিঅ' এপ্-ৰ সৈতে আপোনাৰ প্লেনৰ বৈধতা পৰীক্ষা কৰক , অনুসন্ধান কৰক শ্ৰেষ্ঠ প্লেন, নতুন অফাৰ আৰু বহুতো । ইনষ্টল কৰিবলৈ আৰু অসমীয়া ত MyJio-ৰ অভিজ্ঞতা লাভ কৰিবলৈ https://www.jio.com/GetMyJio ক্লিক্ কৰক । MyJio-ৰ ভাষা কেনেকৈ সলনি কৰে জানিবলৈ https://youtu.be/Lt5WdqNzlrU কৰক ।",0,1,0,1,1,0,0,0,0,1,1,0,5.92,0,233
spam,"আপোনাৰ ভাষাত গুৰুত্বপূৰ্ণ আপডেট আৰু তথ্য লাভ কৰক! www.jio.com/r/Pf7qNpeG5  ক্লিক কৰি আপোনাৰ পছন্দৰ ভাষা আপডেইট কৰক
টিম Jio",0,1,0,1,1,0,0,0,0,1,0,0,5.5,0,105
spam,আপোনাৰ Jio কানেকশ্ব্নৰ সম্বন্ধে কোনো প্ৰশ্ন আছে নেকি? সকলো উত্তৰ পাবলৈ www.jio.com/r/Pf32kWOlI ক্লিক্ কৰক ।,0,1,0,1,1,0,0,0,0,0,0,0,6.21,0,93
spam,"আপোনাৰ পছন্দৰ এটা সুন্দৰ  JioTune ৰ সৈতে আপোনাৰ কলাৰসকলক অভিবাদন জনাওক!আমাৰ বিস্তৃত সংগ্ৰহৰ পৰা যিকোনো গান বাছনি কৰক, বলীউডৰ হিটৰ পৰা আন্তৰ্জাতিক ট্ৰেকলৈকে, আঞ্চলিক প্ৰিয়ৰ প্ৰতি ভক্তিমূলক সুৰ, আৰু বহুতো। অনুগ্ৰহ কৰি মন কৰিব, আপুনি 30 দিনৰ বাবে কেৱল এটা বিনামূলীয়া JioTune ছেট কৰিব পাৰে।  তাৰ পিছত একেটা JioTune ব্যৱহাৰ কৰা অব্যাহত ৰাখিবলৈ, আপুনি MyJio এপৰ জৰিয়তে ম্যাদ উকলি যোৱাৰ আগতে ইয়াক নৱীকৰণ কৰিব লাগিব। আপুনি সীমাহীন JioTune উপভোগ কৰিবলৈ এটা পেক ও কিনিব পাৰে। JioTune কেনেদৰে ছেট কৰিব লাগে জানিবলৈ, ক্লিক কৰক www.jio.com/r/O9czlmIS7",0,1,0,1,1,0,0,0,0,1,0,0,5.26,0,457
spam,"আপোনাৰ নিজৰ ভাষাত ডাটা বেলেঞ্চ, প্লেনৰ বৈধতা আৰু আকৰ্ষণীয় ৰিছাৰ্জ প্লেনসমূহৰ বিষয়ে জানিবলৈ আপোনাৰ জিঅ' নম্বৰ-ৰ পৰা 1991 ডায়েল কৰক ।",0,1,0,0,0,0,0,0,0,1,0,1,5.35,0,111
spam,"আপোনাৰ বেলেঞ্চ, প্লেনৰ বৈধতা ,আকৰ্ষণীয় অফাৰ আৰু অন্যান্য বিষয়ে জানিবলৈ MyJio এপ্ ব্যৱহাৰ কৰক । টাইপ্ ন’কৰি, সহায়ৰ বাবে আপোনাৰ ভইচ্ এচিচষ্টেণ্টৰ সৈতে কথা কওঁক । ইনষ্টল কৰিবলৈ www.jio.com/r/O7HLjBuLe ক্লিক্ কৰক। অধিক জানিবলৈ https://youtu.be/nkg_fLUUxD8 ক্লিক্ কৰক ।",0,1,0,1,1,0,0,0,0,1,1,0,6.21,0,228
spam,অতুলনীয় সেৱাৰ সৈতে ভাৰতৰ একমাত্ৰ প্ৰকৃত 5G নেটৱৰ্কৰ অভিজ্ঞতা লাভ কৰক। প্ৰতিমাহে মাত্ৰ ₹349 ৰ পৰা আৰম্ভ কৰি সীমাহীন 5G ডাটা উপভোগ কৰক। প্লাছ প্ৰতিমাহে ২০% পৰ্যন্ত ৰাহি কৰক অন্য অপাৰেটৰ পৰা !,0,1,0,0,1,1,0,0,0,1,0,0,4.78,0,158
spam,Jio 'ৰ সৈতে সংযুক্ত হৈ থাকক আৰু Jio'ৰ বিশ্বমানৰ সেৱা উপভোগ কৰি থাকক যিটো আজিও আটাইতকৈ সুলভ হৈ আছে।,0,1,0,0,1,0,0,0,0,1,0,0,4.05,0,80
spam,"মন কৰিব, TRAI মোবাইল টাৱাৰ লগোৱাৰ বাবে NOC জাৰী কৰিব নালাগে।যদি কোনোবাই আপোনাৰ লগত মিছাকৈ এনেধৰণৰ বাতৰিৰ সৈতে সম্পৰ্ক কৰিব বিচাৰে তেন্তে আপুনি বিষয়টোৰ সৈতে সম্বন্ধিত মোবাইল সেৱাকৰ্তাক জনাব পাৰে।",0,0,1,0,1,0,0,0,0,1,0,0,5.4,0,165
spam,"এটা আন্তঃৰাষ্ট্ৰীয় কল গ্ৰহণ কৰাৰ সময়ত, যদিহে আপোনাৰ ফোনত ভাৰতীয় নম্বৰ প্ৰদৰ্শিত কৰে বা কোনো নম্বৰ প্ৰদৰ্শিত নকৰে, তেন্তে অনুগ্ৰহ কৰি এইটো DoT টোল ফ্ৰী নম্বৰত অৱগত কৰাওঁক 1800110420 / 1963.",1,1,0,0,1,0,1,0,0,1,0,1,5.13,0,158
spam,চেট কৰক আপোনাৰ প্ৰিয় টিউন/নাম কলাৰ টিউন হিচাপে. ক্লিক bit.ly/Nametune,0,1,0,1,1,0,0,0,0,0,0,0,5.6,0,60
spam,"যদি আপুনি লেনদেন নাই কৰা আৰু আপুনি ডেবিট হোৱা এছএমএছ লাভ কৰিছে, তেন্তে আপোনাৰ বেংক/ই-ৱালেটক ততালিকে জনাওক আৰু ইউপিআই সহ সকলো ডেবিটৰ ম'ড ব্লক কৰক। -RBI",0,1,1,0,1,0,0,0,0,1,0,0,4.58,0,125
spam,কাৰোবাৰ পৰা ধন লাভ কৰিবলৈ OTP নিদিব বা বাৰক’ড/QR ক’ড স্কেন নকৰিব বা MPIN নিলিখিব। কোনোবাই যদি এনে বাৰ্তা প্ৰেৰণ কৰে বা আপোনাক এনেকুৱা কাম কৰিবলৈ কয় তেন্তে সাৱধান হ'ব। -RBI,0,1,1,0,1,1,0,0,0,1,0,0,4.35,0,142
spam,বিফল ডিজিটেল লেনদেনৰ বাবে ডেবিট কৰা ধন নিৰ্দিষ্ট সময়ৰ ভিতৰত আপোনাৰ কাৰ্ড/ PPI/ বেংক একাউন্টত ক্ৰেডিট কৰা হ'ব। অধিক জানিবলৈ 14440 ত কল কৰক। -RBI,1,1,1,0,1,1,0,0,0,1,0,1,4.52,1,119
spam,আপোনাৰ বেংক/এনবিএফচি/ ই-ৱালেটৰ দ্বাৰা 30 দিনৰ ভিতৰত অভিযোগ নিস্পত্তি নকৰা/ আপুনি লাভ কৰা উত্তৰত সন্তুষ্ট নহয় নেকি? আৰবিআই লোকপালৰ সৈতে  https://cms.rbi.org.in. -ত যোগাযোগ কৰক। -RBI,0,1,1,1,1,0,0,0,0,0,1,0,5.6,0,155
spam,"বেংক/এনবিএফচি/ই-ৱালেটৰ বিৰুদ্ধে 24x7 অভিযোগ দাখিল কৰিবলৈ https://cms.rbi.org.in ব্যৱহাৰ কৰক। তাত্‍ক্ষণিক স্বীকৃতি, পঞ্জীয়ন নম্বৰ লাভ কৰি ইয়াৰ অগ্ৰগতি ট্ৰেক কৰক। -RBI",0,1,1,1,1,0,0,0,0,1,1,0,6.6,0,146
spam,অনুগ্ৰহ কৰি ফটা আৰু লেতেৰা নোট সলনি কৰিবলৈ আপোনাৰ ওচৰৰ বেংকৰ শাখালৈ যাওঁক। অধিক জানিবলৈ 14440-ত এটা মিছড কল দিয়ক। -RBI,1,1,1,0,1,0,0,0,0,0,0,1,4.48,1,98
spam,"যদি আপুনি লেনদেন কৰা নাই আৰু আপুনি আপোনাৰ একাউণ্টৰ পৰা ডেবিট কৰাৰ অ'টিপি লাভ কৰে, তেন্তে ততালিকে আপোনৰ বেংক/ই-ৱালেটক জনাওক। -RBI",0,1,1,0,1,0,0,0,0,1,0,0,4.86,0,108
spam,আপোনাৰ বেংক/এনবিএফচি/পেমেণ্ট ব্যৱস্থাৰ অংশগ্ৰহণকাৰী/ক্ৰেডিট ইনফমেশ্যন কোম্পানীয়ে 30 দিনৰ ভিতৰত অভিযোগৰ উত্তৰ নাই দিয়া/প্ৰাপ্ত উত্তৰত সন্তুষ্ট নহয়? https://cms.rbi.org.in ত আৰ বি আইৰ লোকপালত অভিযোগ দিয়ক। অধিক তথ্যৰ বাবে 14440 ত কল কৰক। -RBI,1,1,1,1,1,0,0,0,0,1,1,1,6.16,1,211
spam,"প্ৰিয় ভোটদাতা, আপোনাৰ ভোট, আপোনাৰ অভিমত। আজি ভোটাধিকাৰ সাব্যস্ত কৰাৰ দিন।আহক আমি সগৌৰৱেৰে ভোটদান কৰো। সবিশেষ জানিবৰ বাবে https://elections24.eci.gov.in/ চাওক। ভাৰত নিৰ্বাচন আয়োগ",0,1,0,1,1,0,0,0,0,1,1,0,6.22,0,156
spam,"নিশ্চিত কৰক যে আপোনাৰ যোগাযোগৰ বিৱৰণ সঠিক যাতে আপুনি কেতিয়াও Jio'ৰ পৰা গুৰুত্বপূৰ্ণ আপডেটৰ পৰা বঞ্চিত নহয়। আপুনি মাইজিঅ' এপ ব্যৱহাৰ কৰি আপোনাৰ যোগাযোগৰ বিৱৰণ সহজে প্ৰমাণিত কৰিব পাৰে। আপোনাৰ সম্পৰ্কৰ বিৱৰণ পৰীক্ষা কৰিবলৈ আৰু আপডেট কৰিবলৈ,ক্লিক কৰক www.jio.com/r/PnO4n3LBP",0,1,1,1,1,0,0,0,0,1,0,0,5.77,0,234
spam,"আশা কৰোঁ আপুনি Jio'ৰ সৈতে ডিজিটেল অভিজ্ঞতা উপভোগ কৰি আছে। নিশ্চিত কৰক যে আপুনি কেতিয়াও গুৰুত্বপূৰ্ণ আপডেটবোৰ হেৰুৱাব নোৱাৰে, মাইজিঅ' ব্যৱহাৰ কৰি আপোনাৰ যোগাযোগৰ বিৱৰণ প্ৰমাণিত কৰক। আপোনাৰ সম্পৰ্কৰ বিৱৰণ পৰীক্ষা কৰিবলৈ আৰু আপডেট কৰিবলৈ,ক্লিক কৰক www.jio.com/r/PbsuipY6j",0,1,0,1,1,0,0,0,0,1,0,0,6.03,0,233
spam,"Jio'ত যোগদান কৰাৰ বাবে আপোনাক ধন্যবাদ।নিশ্চিত কৰক যে আপুনি কেতিয়াও গুৰুত্বপূৰ্ণ আপডেটবোৰ হেৰুৱাব নোৱাৰে, মাইজিঅ' ব্যৱহাৰ কৰি আপোনাৰ যোগাযোগৰ বিৱৰণ প্ৰমাণিত কৰক। আপোনাৰ সম্পৰ্কৰ বিৱৰণ পৰীক্ষা কৰিবলৈ আৰু আপডেট কৰিবলৈ,ক্লিক কৰক www.jio.com/r/O7JxalUXb",0,1,0,1,1,1,0,0,0,1,0,0,6.5,0,218
spam,"Jio নম্বৰ  8638118161 বাবে আপোনাৰ বৰ্তমানৰ প্লেন Rs 239-1m-1.5GB/D  19-Jun-24 19:23 Hrsতাৰিখে সমাপ্ত হ'ব। বৰ্তমান আঁচনিৰ ম্যাদ উকলি যোৱাৰ পিছত, যদি আপুনি আঁচনি এখনৰ সৈতে ৰিচাৰ্জ নকৰে তেন্তে আপোনাৰ সেৱাবোৰে কাম কৰা বন্ধ কৰিব। ৰিচাৰ্জ কৰিবলৈ, click https://www.jio.com/selfcare/recharge আপোনাৰ বৰ্তমানৰ বেলেন্স, বৈধতা, প্লেনৰ বিৱৰণ আৰু ৰোমাঞ্চকৰ ৰিচাৰ্জ আঁচনিৰ বাবে জানিবলৈ 1991 ডায়েল কৰক।",1,1,1,1,1,1,1,0,1,1,1,1,5.89,0,334
